stop_id,stop_name,stop_lat,stop_lon,stop_desc
11910518853,Calle Calcuchimac,-8.1220046,-79.0213577,29(0-2-22-24-28-38-39-4-42-44-45-49-50-55-57-58-59-60-64-65-67-68-7-70-73-77-8-80-9)
13546545239,unnamed,-8.1202261,-79.0194521,19(0-2-22-24-28-4-49-50-55-57-58-59-64-65-68-7-8-80-9)
13546545237,unnamed,-8.1178747,-79.017404,19(0-2-22-24-27-28-4-49-55-57-58-59-64-65-68-7-8-80-9)
13546546051,unnamed,-8.1151359,-79.0152931,23(0-1-2-22-24-27-28-32-4-49-55-57-58-59-64-65-66-68-7-8-80-81-9)
13546546044,unnamed,-8.1120252,-79.013608,11(0-1-31-55-57-58-59-7-8-80-9)
13546545232,unnamed,-8.1094149,-79.0123164,11(0-1-31-55-57-58-59-7-8-80-9)
13546546045,unnamed,-8.104291,-79.0103168,11(0-1-31-55-57-58-59-7-8-80-9)
13546546017,unnamed,-8.1021258,-79.0103882,13(0-16-25-31-33-35-46-51-52-55-56-58-80)
13546545216,unnamed,-8.0993433,-79.0080925,13(0-16-25-31-33-35-46-51-52-55-56-58-80)
13546545975,unnamed,-8.0965565,-79.0112737,24(0-34-36-40-48-49-5-50-52-55-60-61-64-69-71-72-73-74-75-76-77-79-82-83)
13546545978,unnamed,-8.092803,-79.0239658,3(0-21-5)
13546545869,unnamed,-8.0940887,-79.0314311,4(0-43-5-84)
13546535046,unnamed,-8.0942732,-79.0328992,15(0-1-10-17-2-33-43-5-57-59-7-78-8-84-9)
13546535045,unnamed,-8.0891591,-79.0381247,12(0-1-10-11-17-2-33-57-58-7-78-9)
13546545668,unnamed,-8.0837564,-79.0424333,9(0-1-10-11-17-58-7-78-9)
13546546362,unnamed,-8.0744327,-79.0477654,7(0-1-10-11-7-78-9)
13546546364,unnamed,-8.0675391,-79.0506094,16(0-1-10-11-26-27-28-32-34-36-37-59-7-78-81-9)
13546545722,unnamed,-8.0635307,-79.0517885,16(0-1-10-11-26-27-28-32-34-36-37-59-7-78-81-9)
13546546337,unnamed,-8.0595439,-79.0531725,16(0-1-10-11-14-26-27-28-32-34-36-37-59-7-78-81)
13546546335,unnamed,-8.0561841,-79.054233,17(0-1-10-11-14-26-27-28-32-33-34-36-37-59-7-78-81)
13546545681,unnamed,-8.0533903,-79.0552004,17(0-1-10-11-14-26-27-28-32-33-34-36-37-59-7-78-81)
13546546351,unnamed,-8.0496012,-79.0563403,11(0-10-11-26-28-33-34-36-37-59-7)
13546546281,unnamed,-8.0420779,-79.0587536,11(0-10-11-26-28-33-34-36-37-59-7)
13546545546,unnamed,-8.0376507,-79.0602041,11(0-10-11-26-28-33-34-36-37-59-7)
13546545536,unnamed,-8.0344887,-79.0611403,11(0-10-11-26-28-33-34-36-37-59-7)
13546546282,unnamed,-8.0304715,-79.0624792,11(0-10-11-26-28-33-34-36-37-59-7)
13546546283,unnamed,-8.0269626,-79.063606,11(0-10-11-26-28-33-34-36-37-59-7)
13546545537,unnamed,-8.0229559,-79.0649224,11(0-10-11-26-28-33-34-36-37-59-7)
13546545538,unnamed,-8.019158,-79.0661336,11(0-10-11-26-28-33-34-36-37-59-7)
13546546284,unnamed,-8.0155533,-79.0673739,11(0-10-11-26-28-33-34-36-37-59-7)
13546545534,unnamed,-8.0117564,-79.0686155,6(0-10-11-33-34-7)
13546546279,unnamed,-7.99765,-79.0730719,6(0-10-11-33-34-7)
13546546280,unnamed,-7.9929158,-79.0745783,1(0)
5252493420,Carretera Panamericana Norte,-7.9919999,-79.0749009,1(0)
5463792613,Calle Libertad,-8.0492091,-79.0533913,1(1)
13546545789,unnamed,-8.0479019,-79.0526946,1(1)
13546546375,unnamed,-8.045922,-79.0524655,2(1-2)
13546545783,unnamed,-8.0437632,-79.0514816,1(1)
13546546374,unnamed,-8.0478361,-79.0496626,2(1-2)
13546545791,unnamed,-8.0493221,-79.0501221,2(1-2)
13546545792,unnamed,-8.0507124,-79.0519408,1(1)
13546546376,unnamed,-8.0515912,-79.0547485,1(1)
13546545868,unnamed,-8.0968644,-79.0306039,9(1-17-33-57-59-7-78-8-9)
13546545253,unnamed,-8.0969484,-79.0289518,11(1-4-47-51-57-59-62-7-78-8-9)
13546545244,unnamed,-8.0939629,-79.0240527,26(1-18-19-20-21-23-39-4-41-42-45-47-51-53-57-58-59-67-68-7-70-78-79-8-83-9)
13546545246,unnamed,-8.0951663,-79.020912,24(1-19-20-21-23-39-4-41-42-45-47-51-53-57-58-59-67-7-70-78-79-8-83-9)
13546545248,unnamed,-8.0956286,-79.019672,24(1-19-20-21-23-39-4-41-42-45-47-51-53-57-58-59-67-7-70-78-79-8-83-9)
13546545254,unnamed,-8.0966327,-79.0175856,24(1-19-20-22-23-39-4-41-42-45-47-51-53-57-58-59-67-7-70-78-79-8-83-9)
13546545255,unnamed,-8.0989034,-79.0149849,24(1-14-19-20-22-23-39-4-41-42-45-51-53-57-58-59-67-7-70-78-79-8-83-9)
13546545234,unnamed,-8.1005,-79.0130855,28(1-13-19-23-39-4-41-42-45-49-50-51-52-54-57-58-59-60-61-67-7-70-73-75-77-78-8-9)
13546545963,unnamed,-8.1150471,-79.0220161,26(1-14-16-18-19-20-23-25-26-27-31-32-39-41-42-44-45-51-52-53-54-56-66-67-70-81)
13546545965,unnamed,-8.1172192,-79.0241273,26(1-14-16-18-19-20-23-25-26-27-31-32-39-41-42-44-45-51-52-53-54-56-66-67-70-81)
13546545989,unnamed,-8.1163717,-79.0288327,28(1-16-20-22-25-27-28-3-31-32-37-40-43-47-48-51-53-56-60-61-62-66-72-73-77-78-81-84)
13546545187,unnamed,-8.1154722,-79.0313061,31(1-16-20-22-25-27-28-3-31-32-37-40-43-47-48-50-51-52-53-56-60-61-62-66-72-73-75-77-78-81-84)
13546545188,unnamed,-8.1129586,-79.0326995,32(1-16-20-21-22-25-27-28-3-31-32-37-40-43-47-48-50-51-52-53-56-60-61-62-66-72-73-75-77-78-81-84)
11910518831,Avenida Jesús de Nazareth,-8.1123007,-79.034349,16(1-14-16-17-20-24-25-3-40-43-53-61-62-72-75-84)
13546545946,unnamed,-8.1135988,-79.0354605,13(1-14-17-21-24-25-4-43-55-57-58-6-84)
