shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
9085564,-17.3720482,-66.1683082,550
9085564,-17.3720482,-66.1683082,551
9085564,-17.3720274,-66.1683427,552
9085564,-17.3720193,-66.1683728,553
9085564,-17.3720184,-66.168404,554
9085564,-17.3720287,-66.1684443,555
9085564,-17.372038,-66.1684619,556
9085564,-17.372038,-66.1684619,557
9085564,-17.3720562,-66.1684843,558
9085564,-17.3720828,-66.168504,559
9085564,-17.3720828,-66.168504,560
9085564,-17.3720773,-66.1685775,561
9085564,-17.3720399,-66.1690899,562
9085564,-17.3720399,-66.1690899,563
9085564,-17.3720204,-66.1693731,564
9085564,-17.3719842,-66.169897,565
9085564,-17.3719842,-66.169897,566
9085564,-17.3719374,-66.1706584,567
9085564,-17.3719374,-66.1706584,568
9085564,-17.3718971,-66.1712894,569
9085564,-17.3718609,-66.1717893,570
9085564,-17.3718427,-66.1718897,571
9085564,-17.3718427,-66.1718897,572
9085564,-17.3718232,-66.1719161,573
9085564,-17.3718232,-66.1719161,574
9085564,-17.3718075,-66.1719629,575
9085564,-17.3717993,-66.1720118,576
9085564,-17.3717986,-66.1720614,577
9085564,-17.3718056,-66.1721105,578
9085564,-17.3718056,-66.1721105,579
9085564,-17.3718258,-66.1721498,580
9085564,-17.3718258,-66.1721498,581
9085564,-17.371835,-66.1722013,582
9085564,-17.3718393,-66.172243,583
9085564,-17.3718048,-66.1727697,584
9085564,-17.3717995,-66.1728661,585
9085564,-17.3717995,-66.1728661,586
9085564,-17.3717958,-66.1729274,587
9085564,-17.3717843,-66.1731176,588
9085564,-17.371774,-66.1732936,589
9085564,-17.371774,-66.1732936,590
9085564,-17.3717572,-66.1735962,591
9085564,-17.3717572,-66.1735962,592
9085564,-17.3717129,-66.1742529,593
9085564,-17.3716633,-66.1749163,594
9085564,-17.3716633,-66.1749163,595
9085564,-17.3716402,-66.1752784,596
9085564,-17.3716183,-66.175621,597
9085564,-17.3716183,-66.175621,598
9085564,-17.3716161,-66.1756587,599
9085564,-17.3716139,-66.1756964,600
9085564,-17.3716139,-66.1756964,601
9085564,-17.3716106,-66.175754,602
9085564,-17.3716076,-66.1758053,603
9085564,-17.3716076,-66.1758053,604
9085564,-17.3716035,-66.1758748,605
9085564,-17.3716035,-66.1758748,606
9085564,-17.371589,-66.1761305,607
9085564,-17.3715399,-66.1769981,608
9085564,-17.3715399,-66.1769981,609
9085564,-17.371491,-66.1776914,610
9085564,-17.3714556,-66.1782593,611
9085564,-17.3714556,-66.1782593,612
9085564,-17.3713824,-66.1793551,613
9085564,-17.3713757,-66.1794548,614
9085564,-17.3713478,-66.1798721,615
9085564,-17.3713478,-66.1798721,616
9085564,-17.3713286,-66.1801864,617
9085564,-17.3713286,-66.1801864,618
9085564,-17.3713264,-66.1802585,619
9085564,-17.3712726,-66.1811976,620
9085564,-17.3711604,-66.1829815,621
9085564,-17.3711604,-66.1829815,622
9085564,-17.3711392,-66.1833981,623
9085564,-17.371131,-66.1835772,624
9085564,-17.371131,-66.1835772,625
9085564,-17.371122,-66.183662,626
9085564,-17.371117,-66.1837246,627
9085564,-17.3711042,-66.1839751,628
9085564,-17.3711042,-66.1839751,629
9085564,-17.3710575,-66.1846844,630
9085564,-17.3710575,-66.1846844,631
9085564,-17.3710083,-66.1855644,632
9085564,-17.3709155,-66.1870163,633
9085564,-17.3708491,-66.1880906,634
9085564,-17.3708213,-66.1884785,635
9085564,-17.3708157,-66.1885606,636
9085564,-17.3708157,-66.1885606,637
9085564,-17.3707984,-66.1887844,638
9085564,-17.3707984,-66.1887844,639
9085564,-17.369858,-66.1885404,640
9085564,-17.369858,-66.1885404,641
9085564,-17.3698489,-66.1885701,642
9085564,-17.3698489,-66.1885701,643
9085564,-17.3698327,-66.1886209,644
9085564,-17.3696765,-66.1891189,645
9085564,-17.3696765,-66.1891189,646
9085564,-17.3695823,-66.1894019,647
9085564,-17.369508,-66.1896433,648
9085564,-17.369508,-66.1896433,649
9085564,-17.3694665,-66.1897744,650
9085564,-17.3694665,-66.1897744,651
9085564,-17.3694178,-66.189934,652
9085564,-17.3694076,-66.1899674,653
9085564,-17.3692237,-66.1905777,654
9085564,-17.3691696,-66.1907568,655
9085564,-17.3691157,-66.1909356,656
9085564,-17.3690023,-66.1913368,657
9118342,-17.4500356,-66.1140334,0
9118342,-17.4499696,-66.1140412,1
9118342,-17.4494674,-66.114119,2
9118342,-17.4494674,-66.114119,3
9118342,-17.4489548,-66.1142243,4
9118342,-17.4483952,-66.1142017,5
9118342,-17.4483155,-66.1142182,6
9118342,-17.4483155,-66.1142182,7
9118342,-17.4486466,-66.1155835,8
9118342,-17.4486466,-66.1155835,9
9118342,-17.4487,-66.1158096,10
9118342,-17.4487253,-66.1159166,11
9118342,-17.4488003,-66.1162343,12
9118342,-17.4489286,-66.1167779,13
9118342,-17.4489286,-66.1167779,14
9118342,-17.4476841,-66.1167415,15
9118342,-17.4476841,-66.1167415,16
9118342,-17.4476772,-66.1169023,17
9118342,-17.4476772,-66.1169023,18
9118342,-17.4470412,-66.1176832,19
9118342,-17.4470412,-66.1176832,20
9118342,-17.4466121,-66.118173,21
9118342,-17.4466121,-66.118173,22
9118342,-17.4464042,-66.1181736,23
9118342,-17.4462913,-66.1181678,24
9118342,-17.4461321,-66.1181587,25
9118342,-17.4461321,-66.1181587,26
9118342,-17.4456306,-66.1180897,27
9118342,-17.4450795,-66.1180317,28
9118342,-17.4450795,-66.1180317,29
9118342,-17.4449314,-66.1192695,30
9118342,-17.4449314,-66.1192695,31
9118342,-17.4449382,-66.1193425,32
9118342,-17.4450037,-66.1195091,33
9118342,-17.4450037,-66.1195091,34
9118342,-17.4450066,-66.1196177,35
9118342,-17.444915,-66.120253,36
9118342,-17.444915,-66.120253,37
9118342,-17.4457759,-66.1204051,38
9118342,-17.4457759,-66.1204051,39
9118342,-17.4460319,-66.1204534,40
9118342,-17.4460761,-66.1204618,41
